,tick,liquidity_net,liquidity_gross,liquidity_shape,liquidity,price,virtual_ratio,virtual_ratio_upper,ratio,ratio_upper,token0_underlying_virtual,token1_underlying_virtual,token0_underlying,token1_underlying
10,71780,-16001469119961882564944,16001469119961882564944,-6459875049234286338162,346041336020828071143907,1309.814920201354731883367142,1309.814920201354731883367142,1311.125324695475477063375329,1309.814920201354731883367142,1311.125324695475477063375329,0,6263106691533322780796.317107,0,6263.106691533322780796317107
11,71790,80420985015239664683,80420985015239664683,-6379454064219046673479,346121757005843310808590,1311.125324695475477063375329,1311.125324695475477063375329,1312.437040183929641403990215,1311.125324695475477063375329,1312.437040183929641403990215,0,6267695162885530429507.775903,0,6267.695162885530429507775903
12,71800,14534127183228413025932,14576805773659420734980,8154673119009366352453,360655884189071723834522,1312.437040183929641403990215,1312.437040183929641403990215,1313.750067978301663121265226,1312.437040183929641403990215,1313.750067978301663121265226,0,6534150372410674175583.433352,0,6534.150372410674175583433352
13,71810,-132029707170655815719,137937623882535465677,8022643411838710536734,360523854481901068018803,1313.750067978301663121265226,1313.750067978301663121265226,1315.064409391488155239884714,1313.750067978301663121265226,1315.064409391488155239884714,0,6535024868537944675303.112263,0,6535.024868537944675303112263
14,71820,291235215145248512363,291235215145248512363,8313878626983959049097,360815089697046316531166,1315.064409391488155239884714,1315.064409391488155239884714,1316.380065737699218358608748,1315.064409391488155239884714,1316.380065737699218358608748,0,6543574741020568043271.566762,0,6543.574741020568043271566762
15,71830,-2147934470184436283,2147934470184436283,8311730692513774612814,360812941762576132094883,1316.380065737699218358608748,1316.380065737699218358608748,1317.697038332459754729074237,1316.380065737699218358608748,1317.697038332459754729074237,0,6546808209392046143659.931095,0,6546.808209392046143659931095
16,71840,1930214461062950840980,6395827349730222250224,10241945153576725453794,362743156223639082935863,1317.697038332459754729074237,1317.697038332459754729074237,1319.015328492610783649266360,1317.697038332459754729074237,1319.015328492610783649266360,0,6585122761673101526142.053161,0,6585.122761673101526142053161
17,71850,-136841053773884180692,357071930048202912704,10105104099802841273102,362606315169865198755171,1319.015328492610783649266360,1319.015328492610783649266360,1320.334937536310758172975544,1319.015328492610783649266360,1320.334937536310758172975544,0,6585930570756194384507.327812,0,6585.930570756194384507327812
18,71860,1918978210688857345838,2263572893652304094372,12024082310491698618940,364525293380554056101009,1320.334937536310758172975544,1320.334937536310758172975544,1321.655866783036883136556580,1320.334937536310758172975544,1321.655866783036883136556580,0,6624095561044596355783.919792,0,6624.095561044596355783919792
19,71870,-30420266415930637073,318942958305340272323,11993662044075767981867,364494873114138125463936,1321.655866783036883136556580,1321.655866783036883136556580,1322.978117553586434504307766,1321.655866783036883136556580,1322.978117553586434504307766,0,6626855202614270597239.125011,0,6626.855202614270597239125011
20,71880,-58897479204861179258759,58919461588566808979211,-46903817160785411276892,305597393909276946205177,1322.978117553586434504307766,1322.978117553586434504307766,1324.301691170078080033789295,1322.978117553586434504307766,1324.301691170078080033789295,0,5558822926087270155068.789523,0,5558.822926087270155068789523
21,71890,26466250129602786694996,89430473124623250512868,-20437567031182624581896,332063644038879732900173,1324.301691170078080033789295,1324.301691170078080033789295,1325.626588955953201262401422,1324.301691170078080033789295,1325.626588955953201262401422,0,6043265290597117523882.774997,0,6043.265290597117523882774997
22,71900,-28122429684242023403458,89715103844904778061604,-48559996715424647985354,303941214354637709496715,1325.626588955953201262401422,1325.626588955953201262401422,1326.952812235977216816544252,1325.626588955953201262401422,1326.952812235977216816544252,0,5534228171241187711065.237032,0,5534.228171241187711065237032
23,71910,39314572766191828906057,78585487975556411471343,-9245423949232819079297,343255787120829538402772,1326.952812235977216816544252,1326.952812235977216816544252,1328.280362336240907044682349,1326.952812235977216816544252,1328.280362336240907044682349,0,6253202182433003749381.759944,0,6253.202182433003749381759944
24,71920,18334220721696668196701,18334220721696668196701,9088796772463849117404,361590007842526206599473,1328.280362336240907044682349,1328.280362336240907044682349,1329.609240584161739975638639,1328.280362336240907044682349,1329.609240584161739975638639,0,6590496897393235348727.177387,0,6590.496897393235348727177387
25,71930,-50849917174994414348,56091871947220765430,9037946855288854703056,361539157925351212185125,1329.609240584161739975638639,1329.609240584161739975638639,1330.939448308485198603443463,1329.609240584161739975638639,1330.939448308485198603443463,0,6592865528731060829852.145158,0,6592.865528731060829852145158
26,71940,-14468279597145819303236,14485310618058162515210,-5430332741856964600180,347070878328205392881889,1330.939448308485198603443463,1330.939448308485198603443463,1332.270986839286109500065903,1330.939448308485198603443463,1332.270986839286109500065903,0,6332193634433513735756.824489,0,6332.193634433513735756824489
27,71950,11906138646601898738319,15161254089808049110953,6475805904744934138139,358977016974807291620208,1332.270986839286109500065903,1332.270986839286109500065903,1333.603857507969972757355882,1332.270986839286109500065903,1333.603857507969972757355882,0,6552692568375055190491.680836,0,6552.692568375055190491680836
28,71960,630752372070537119655,752563587692472508817,7106558276815471257794,359607769346877828739863,1333.603857507969972757355882,1333.603857507969972757355882,1334.938061647274293259526836,1333.603857507969972757355882,1334.938061647274293259526836,0,6567488951909742199899.401727,0,6567.488951909742199899401727
29,71970,-273847180731037927,273847180731037927,7106284429634740219867,359607495499697097701936,1334.938061647274293259526836,1334.938061647274293259526836,1336.273600591269913287510106,1334.938061647274293259526836,1336.273600591269913287510106,0,6570768349449207813426.426840,0,6570.76834944920781342642684
30,71980,20171198085612494992,20171198085612494992,7126455627720352714859,359627666697782710196928,1336.273600591269913287510106,1336.273600591269913287510106,1337.610475675362346456513509,1336.273600591269913287510106,1337.610475675362346456513509,0,6574423144351988210819.523372,0,6574.423144351988210819523372
31,71990,-307687015699266629,307687015699266629,7126147940704653448230,359627359010767010930299,1337.610475675362346456513509,1337.610475675362346456513509,1338.948688236293112988117905,1337.610475675362346456513509,1338.948688236293112988117905,0,6577705385733193881808.109328,0,6577.705385733193881808109328
32,72000,-173023588771168474374,2645255805755143166828,6953124351933484973856,359454335421995842455925,1338.948688236293112988117905,1338.948688236293112988117905,1340.288239612141076318246893,1338.948688236293112988117905,1340.288239612141076318246893,0,6577828653967109613934.885116,0,6577.828653967109613934885116
33,72010,123083186450508161318,123083186450508161318,7076207538383993135174,359577418608446350617243,1340.288239612141076318246893,1340.288239612141076318246893,1341.629131142323781042346108,1340.288239612141076318246893,1341.629131142323781042346108,0,6583371711278008305315.856164,0,6583.371711278008305315856164
34,72020,51294532261403418448,91550030444663336840,7127502070645396553622,359628713140707754035691,1341.629131142323781042346108,1341.629131142323781042346108,1342.971364167598792199109934,1341.629131142323781042346108,1342.971364167598792199109934,0,6587603658065644220174.247901,0,6587.603658065644220174247901
35,72030,-58057308530972377787771,58137570737011473302821,-50929806460326981234149,301571404609735376247920,1342.971364167598792199109934,1342.971364167598792199109934,1344.314940030065035894094786,1342.971364167598792199109934,1344.314940030065035894094786,0,5526884619261909180273.469088,0,5526.884619261909180273469088
36,72040,-8622031141813273264419,8622031141813273264419,-59551837602140254498568,292949373467922102983501,1344.314940030065035894094786,1344.314940030065035894094786,1345.659860073164141264559440,1344.314940030065035894094786,1345.659860073164141264559440,0,5371554040933524752743.608546,0,5371.554040933524752743608546
37,72050,53861108483754904147365,53936932471304742768813,-5690729118385350351203,346810481951677007130866,1345.659860073164141264559440,1345.659860073164141264559440,1347.006125641681783786874254,1345.659860073164141264559440,1347.006125641681783786874254,0,6362337852558547075017.063538,0,6362.337852558547075017063538
38,72060,-21764818945430381515661,21765348351243537862417,-27455548063815731866864,325045663006246625615205,1347.006125641681783786874254,1347.006125641681783786874254,1348.353738081749029927842446,1347.006125641681783786874254,1348.353738081749029927842446,0,5966038125201246223074.583553,0,5966.038125201246223074583553
39,72070,18308881169138608496399,22491401815163603219449,-9146666894677123370465,343354544175385234111604,1348.353738081749029927842446,1348.353738081749029927842446,1349.702698740843683141277946,1348.353738081749029927842446,1349.702698740843683141277946,0,6305239454893692393247.192313,0,6305.239454893692393247192313
40,72080,-100528920603632218712035,117400188414899279044523,-109675587498309342082500,242825623571753015399569,1349.702698740843683141277946,1349.702698740843683141277946,1351.053008967791631211185692,1349.702698740843683141277946,1351.053008967791631211185692,0,4461392512094443662093.846077,0,4461.392512094443662093846077
41,72090,1937613118043519612500,1937613118043519612500,-107737974380265822470000,244763236689796535012069,1351.053008967791631211185692,1351.053008967791631211185692,1352.404670112768194942891562,1351.053008967791631211185692,1352.404670112768194942891562,0,4499240883144004892820.540426,0,4499.240883144004892820540426
42,72100,-19261446893808450650962,19774233828509769772950,-126999421274074273120962,225501789795988084361107,1352.404670112768194942891562,1352.404670112768194942891562,1353.757683527299478203470520,1352.404670112768194942891562,1353.757683527299478203470520,0,4147249727962684634010.879417,0,4147.249727962684634010879417
43,72110,60093033559963776391600,86780090219290503911104,-66906387714110496729362,285594823355951860752707,1353.757683527299478203470520,1353.757683527299478203470520,1355.112050564263719312822860,1353.757683527299478203470520,1355.112050564263719312822860,0,5255059791430048835331.508976,0,5255.059791430048835331508976
44,72120,12781739942032588765184,13696951131326116178308,-54124647772077907964178,298376563297984449517891,1355.112050564263719312822860,1355.112050564263719312822860,1356.467772577892643786749827,1355.112050564263719312822860,1356.467772577892643786749827,0,5492994628588467539901.357252,0,5492.994628588467539901357252
45,72130,252478388602215274,252478388602215274,-54124395293689305748904,298376815776373051733165,1356.467772577892643786749827,1356.467772577892643786749827,1357.824850923772818433381195,1356.467772577892643786749827,1357.824850923772818433381195,0,5495746325609004689566.257186,0,5495.746325609004689566257186
46,72140,-64438846760468124339,93926631050130967703,-54188834140449773873243,298312376929612583608826,1357.824850923772818433381195,1357.824850923772818433381195,1359.183286958847006804308793,1357.824850923772818433381195,1359.183286958847006804308793,0,5497307267867488667852.527810,0,5497.30726786748866785252781
47,72150,-14870773130052731014,14870774214813872964,-54203704913579826604257,298297506156482530877812,1359.183286958847006804308793,1359.183286958847006804308793,1360.543082041415526001781268,1359.183286958847006804308793,1360.543082041415526001781268,0,5499782295294734708744.735501,0,5499.782295294734708744735501
48,72160,282381285360141361688,354422994033294359402,-53921323628219685242569,298579887441842672239500,1360.543082041415526001781268,1360.543082041415526001781268,1361.904237531137604843316780,1360.543082041415526001781268,1361.904237531137604843316780,0,5507741671296700263822.895341,0,5507.741671296700263822895341
49,72170,83240299517496494283,87649484862518103797,-53838083328702188748286,298663127741360168733783,1361.904237531137604843316780,1361.904237531137604843316780,1363.266754789032743385091637,1361.904237531137604843316780,1363.266754789032743385091637,0,5512032349637147987516.777402,0,5512.032349637147987516777402
50,72180,-310637564513198796507,312210213427323042647,-54148720893215387544793,298352490176846969937276,1363.266754789032743385091637,1363.266754789032743385091637,1364.630635177482073805464276,1363.266754789032743385091637,1364.630635177482073805464276,0,5509053021210134465002.489087,0,5509.053021210134465002489087
51,72190,77212197364146575,77212197364146575,-54148643681018023398218,298352567389044334083851,1364.630635177482073805464276,1364.630635177482073805464276,1365.995880060229722649995318,1364.630635177482073805464276,1365.995880060229722649995318,0,5511809525110706537761.397533,0,5511.809525110706537761397533
52,72200,1905843372794622940710,2190730335313271618022,-52242800308223400457508,300258410761838957024561,1365.995880060229722649995318,1365.995880060229722649995318,1367.362490802384174439325831,1365.995880060229722649995318,1367.362490802384174439325831,0,5549792421829824369345.744556,0,5549.792421829824369345744556
53,72210,-53899020477529823458089,53899020477529823458089,-106141820785753223915597,246359390284309133566472,1367.362490802384174439325831,1367.362490802384174439325831,1368.730468770419636641277244,1367.362490802384174439325831,1368.730468770419636641277244,0,4555833197985387849528.838918,0,4555.833197985387849528838918
54,72220,50953694814705429536316,50954235705836299469770,-55188125971047794379281,297313085099014563102788,1368.730468770419636641277244,1368.730468770419636641277244,1370.099815332177406008537777,1368.730468770419636641277244,1370.099815332177406008537777,0,5500850654004607106347.655241,0,5500.850654004607106347655241
55,72230,-6865377119710996882036,8177571108188569245772,-62053503090758791261317,290447707979303566220752,1370.099815332177406008537777,1370.099815332177406008537777,1371.470531856867236283301555,1370.099815332177406008537777,1371.470531856867236283301555,0,5376515730476033997718.393406,0,5376.515730476033997718393406
56,72240,5116859668651575324661,8798424974420392918983,-56936643422107215936656,295564567647955141545413,1371.470531856867236283301555,1371.470531856867236283301555,1372.842619715068707270228012,1371.470531856867236283301555,1372.842619715068707270228012,0,5473970757394244162247.722730,0,5473.97075739424416224772273
57,72250,-20626928398510626461325,20628578940015988958585,-77563571820617842397981,274937639249444515084088,1372.842619715068707270228012,1372.842619715068707270228012,1374.216080278732595279090488,1372.842619715068707270228012,1374.216080278732595279090488,0,5094498505537202945675.399409,0,5094.498505537202945675399409
58,72260,19344974745642219847048,19414192724511208351668,-58218597074975622550933,294282613995086734931136,1374.216080278732595279090488,1374.216080278732595279090488,1375.590914921182244938484343,1374.216080278732595279090488,1375.590914921182244938484343,0,5455681158840858683782.592766,0,5455.681158840858683782592766
59,72270,185639576068404168,185639576068404168,-58218411435399554146765,294282799634662803335304,1375.590914921182244938484343,1375.590914921182244938484343,1376.967125017114942381966260,1375.590914921182244938484343,1376.967125017114942381966260,0,5458412988320898120621.290666,0,5458.412988320898120621290666
60,72280,-252478635812477505,252478635812477505,-58218663914035366624270,294282547156026990857799,1376.967125017114942381966260,1376.967125017114942381966260,1378.344711942603289807997785,1376.967125017114942381966260,1378.344711942603289807997785,0,5461138055347508600893.071827,0,5461.138055347508600893071827
61,72290,-13238446557031290073130,13239711290785588456100,-71457110471066656697400,281044100598995700784669,1378.344711942603289807997785,1378.344711942603289807997785,1379.723677075096581415067529,1378.344711942603289807997785,1379.723677075096581415067529,0,5218074301945765225974.799115,0,5218.074301945765225974799115
62,72300,-43758811577168052678372,71570363993532229821450,-115215922048234709375772,237285289021827648106297,1379.723677075096581415067529,1379.723677075096581415067529,1381.104021793422180713367825,1379.723677075096581415067529,1381.104021793422180713367825,0,4407818830562016565207.840549,0,4407.818830562016565207840549
63,72310,36881979341110200381290,71406234123546506277816,-78333942707124508994482,274167268362937848487587,1381.104021793422180713367825,1381.104021793422180713367825,1382.485747477786899214403021,1381.104021793422180713367825,1382.485747477786899214403021,0,5095486592878675915811.467373,0,5095.486592878675915811467373
64,72320,1126192742427685002,1126192742427685002,-78332816514382081309480,274168394555680276172589,1382.485747477786899214403021,1382.485747477786899214403021,1383.868855509778376499907954,1382.485747477786899214403021,1383.868855509778376499907954,0,5098055786895377891184.353093,0,5098.055786895377891184353093
65,72330,-1920658934250100130240,1957946978195478921060,-80253475448632181439720,272247735621430176042349,1383.868855509778376499907954,1383.868855509778376499907954,1385.253347272366461671456542,1383.868855509778376499907954,1385.253347272366461671456542,0,5064873550373082475172.350992,0,5064.873550373082475172350992
66,72340,18279694255459861939988,18318905640464746335938,-61973781193172319499732,290527429876890037982337,1385.253347272366461671456542,1385.253347272366461671456542,1386.639224149904596182141801,1385.253347272366461671456542,1386.639224149904596182141801,0,5407650430559723170826.928050,0,5407.65043055972317082692805
67,72350,39933026116021076703,39933026116021076703,-61933848167056298423029,290567362903006059059040,1386.639224149904596182141801,1386.639224149904596182141801,1388.026487528131198051709980,1386.639224149904596182141801,1388.026487528131198051709980,0,5411098450435970399808.111556,0,5411.098450435970399808111556
68,72360,-38034857155961279273,38034857155961279273,-61971883024212259702302,290529328045850097779767,1388.026487528131198051709980,1388.026487528131198051709980,1389.415138794171047466532899,1388.026487528131198051709980,1389.415138794171047466532899,0,5413095881461881621207.401143,0,5413.095881461881621207401143
69,72370,3021645322892157391134,3698439208656703964090,-58950237701320102311168,293550973368742255170901,1389.415138794171047466532899,1389.415138794171047466532899,1390.805179336536673765803938,1389.415138794171047466532899,1390.805179336536673765803938,0,5472129937225771985871.889865,0,5472.129937225771985871889865
70,72380,16911674234300600163,16911674234300600163,-58933326027085801711005,293567885042976555771064,1390.805179336536673765803938,1390.805179336536673765803938,1392.196610545129743815344543,1390.805179336536673765803938,1392.196610545129743815344543,0,5475181960303695947249.771272,0,5475.181960303695947249771272
71,72390,-7460937858641417816,7460937858641417816,-58940786964944443128821,293560424105117914353248,1392.196610545129743815344543,1392.196610545129743815344543,1393.589433811242451770409458,1392.196610545129743815344543,1393.589433811242451770409458,0,5477780879195743869867.376553,0,5477.780879195743869867376553
72,72400,-55069912225852057674861,55266550902952063991515,-114010699190796500803682,238490511879265856678387,1393.589433811242451770409458,1393.589433811242451770409458,1394.983650527558910228880338,1393.589433811242451770409458,1394.983650527558910228880338,0,4452412479856895687294.845828,0,4452.412479856895687294845828
73,72410,-6982393065364693296383,6982835669648375766953,-120993092256161194100065,231508118813901163382004,1394.983650527558910228880338,1394.983650527558910228880338,1396.379262088156542776238732,1394.983650527558910228880338,1396.379262088156542776238732,0,4324218675094533399828.362306,0,4324.218675094533399828362306
74,72420,7998812214022683058736,7998817569117102368556,-112994280042138511041329,239506931027923846440740,1396.379262088156542776238732,1396.379262088156542776238732,1397.776269888507477923710853,1396.379262088156542776238732,1397.776269888507477923710853,0,4475861550880873237876.680671,0,4475.861550880873237876680671
75,72430,49638611874293465836778,49644855549703944191404,-63355668167845045204551,289145542902217312277518,1397.776269888507477923710853,1397.776269888507477923710853,1399.174675325479944440977936,1397.776269888507477923710853,1399.174675325479944440977936,0,5406201105191294166926.532247,0,5406.201105191294166926532247
76,72440,-251440154078542634665,252106182831330306313,-63607108321923587839216,288894102748138769642853,1399.174675325479944440977936,1399.174675325479944440977936,1400.574479797339668084847366,1399.174675325479944440977936,1400.574479797339668084847366,0,5404201178003401825596.764071,0,5404.201178003401825596764071
77,72450,18109328164113737415051,21074412394238545167717,-45497780157809850424165,307003430912252507057904,1400.574479797339668084847366,1400.574479797339668084847366,1401.975684703751269725281182,1400.574479797339668084847366,1401.975684703751269725281182,0,5745835609919493453111.413435,0,5745.835609919493453111413435
78,72460,-19379425693454301262029,19379425693454301262029,-64877205851264151686194,287624005218798205795875,1401.975684703751269725281182,1401.975684703751269725281182,1403.378291445779664870179928,1401.975684703751269725281182,1403.378291445779664870179928,0,5385824946473360058296.358148,0,5385.824946473360058296358148
79,72470,-1919015286935147943696,1919015286935147943696,-66796221138199299629890,285704989931863057852179,1403.378291445779664870179928,1403.378291445779664870179928,1404.782301425891464590321241,1403.378291445779664870179928,1404.782301425891464590321241,0,5352566429071051707473.468431,0,5352.566429071051707473468431
80,72480,-1618041657109529085693,2080101276621643830921,-68414262795308828715583,284086948274753528766486,1404.782301425891464590321241,1404.782301425891464590321241,1406.187716047956377845853968,1404.782301425891464590321241,1406.187716047956377845853968,0,5324914737545475673083.094426,0,5324.914737545475673083094426
81,72490,-12496679959912915286734,12496679959912915286734,-80910942755221744002317,271590268314840613479752,1406.187716047956377845853968,1406.187716047956377845853968,1407.594536717248615215749986,1406.187716047956377845853968,1407.594536717248615215749986,0,5093223301020399100821.850097,0,5093.223301020399100821850097
82,72500,-148499923421843839879,148499923421843840079,-81059442678643587842196,271441768391418769639873,1407.594536717248615215749986,1407.594536717248615215749986,1409.002764840448294031617324,1407.594536717248615215749986,1409.002764840448294031617324,0,5092984160510783639386.544580,0,5092.98416051078363938654458
83,72510,11405829375853166676430,11405829375853166676430,-69653613302790421165766,282847597767271936316303,1409.002764840448294031617324,1409.002764840448294031617324,1410.412401825642844917279575,1409.002764840448294031617324,1410.412401825642844917279575,0,5309642495493990378183.150602,0,5309.642495493990378183150602
84,72520,-55548253937122306845180,55548253937122306845180,-125201867239912728010946,227299343830149629471123,1410.412401825642844917279575,1410.412401825642844917279575,1411.823449082328419735528003,1410.412401825642844917279575,1411.823449082328419735528003,0,4269019162819536916204.043945,0,4269.019162819536916204043945
85,72530,52703533151740312697440,52703533151740312697440,-72498334088172415313506,280002876981889942168563,1411.823449082328419735528003,1411.823449082328419735528003,1413.235908021411300943454143,1411.823449082328419735528003,1413.235908021411300943454143,0,5261499728496427731978.496301,0,5261.499728496427731978496301
86,72540,0,0,-72498334088172415313506,280002876981889942168563,1413.235908021411300943454143,1413.235908021411300943454143,1414.649780055209312357772112,1413.235908021411300943454143,1414.649780055209312357772112,0,5264131004563266423574.702503,0,5264.131004563266423574702503
87,72550,-2665827087712244,2665827087712244,-72498336753999503025750,280002874316062854456319,1414.649780055209312357772112,1414.649780055209312357772112,1416.065066597453231331541261,1414.649780055209312357772112,1416.065066597453231331541261,0,5266763546387946745589.865640,0,5266.76354638794674558986564
88,72560,-16473725071941297402511,16473725071941297402649,-88972061825940800428261,263529149244121557053808,1416.065066597453231331541261,1416.065066597453231331541261,1417.481769063288202343701194,1416.065066597453231331541261,1417.481769063288202343701194,0,4959377048211547576121.955600,0,4959.3770482115475761219556
89,72570,0,0,-88972061825940800428261,263529149244121557053808,1417.481769063288202343701194,1417.481769063288202343701194,1418.899888869275152002832610,1417.481769063288202343701194,1418.899888869275152002832610,0,4961857232722954421285.013516,0,4961.857232722954421285013516
90,72580,15871888353472496025872,15871888353472496025872,-73100173472468304402389,279401037597594053079680,1418.899888869275152002832610,1418.899888869275152002832610,1420.319427433392205466558823,1418.899888869275152002832610,1420.319427433392205466558823,0,5263331877671393601727.623636,0,5263.331877671393601727623636
91,72590,-3690630012322148335676,3696282332860411857640,-76790803484790452738065,275710407585271904744004,1420.319427433392205466558823,1420.319427433392205466558823,1421.740386175036104278004249,1420.319427433392205466558823,1421.740386175036104278004249,0,5196405541482181535567.987057,0,5196.405541482181535567987057
92,72600,-6807189115820950020768,6817554599901026136032,-83597992600611402758833,268903218469450954723236,1421.740386175036104278004249,1421.740386175036104278004249,1423.162766515023625620727542,1421.740386175036104278004249,1423.162766515023625620727542,0,5070642750324705330570.610621,0,5070.642750324705330570610621
93,72610,6402631251845868276001,10057925387131032196381,-77195361348765534482832,275305849721296822999237,1423.162766515023625620727542,1423.162766515023625620727542,1424.586569875593002993548502,1423.162766515023625620727542,1424.586569875593002993548502,0,5193971821453578574135.901734,0,5193.971821453578574135901734
94,72620,326296444346065574119,336661928426141689183,-76869064904419468908713,275632146165642888573356,1424.586569875593002993548502,1424.586569875593002993548502,1426.011797680405348306689282,1424.586569875593002993548502,1426.011797680405348306689282,0,5202728375361993525633.980986,0,5202.728375361993525633980986
95,72630,-48864091135893427757916,48874681516614910975830,-125733156040312896666629,226768055029749460815440,1426.011797680405348306689282,1426.011797680405348306689282,1427.438451354546075400651849,1426.011797680405348306689282,1427.438451354546075400651849,0,4282528853183473525476.382085,0,4282.528853183473525476382085
96,72640,47009488586151848632259,47683037339645539113475,-78723667454161048034370,273777543615901309447699,1427.438451354546075400651849,1427.438451354546075400651849,1428.866532324526324989255083,1427.438451354546075400651849,1428.866532324526324989255083,0,5172891645199303207286.941047,0,5172.891645199303207286941047
97,72650,-992072070059586840437,1224275657439446104375,-79715739524220634874807,272785471545841722607262,1428.866532324526324989255083,1428.866532324526324989255083,1430.296042018284391028256298,1428.866532324526324989255083,1430.296042018284391028256298,0,5156724521710056421119.707734,0,5156.724521710056421119707734
98,72660,2705435279339110738092,2705435279339110738092,-77010304244881524136715,275490906825180833345354,1430.296042018284391028256298,1430.296042018284391028256298,1431.726981865187148510983433,1430.296042018284391028256298,1431.726981865187148510983433,0,5210472405709988797019.043429,0,5210.472405709988797019043429
99,72670,-18591743098350713193462,18598531786579732480736,-95602047343232237330177,256899163726830120151892,1431.726981865187148510983433,1431.726981865187148510983433,1433.159353296031482692405547,1431.726981865187148510983433,1433.159353296031482692405547,0,4861269055861342230152.894153,0,4861.269055861342230152894153
100,72680,18027527033599179350281,18027678449459797264693,-77574520309633057979896,274926690760429299502173,1433.159353296031482692405547,1433.159353296031482692405547,1434.593157743045719743070710,1433.159353296031482692405547,1434.593157743045719743070710,0,5205003297775326824627.928612,0,5205.003297775326824627928612
101,72690,31229503165210666718,37176970727309999050,-77543290806467847313178,274957920263594510168891,1434.593157743045719743070710,1434.593157743045719743070710,1436.028396639891058834341794,1434.593157743045719743070710,1436.028396639891058834341794,0,5208197862971578776380.584479,0,5208.197862971578776380584479
102,72700,0,200,-77543290806467847313178,274957920263594510168891,1436.028396639891058834341794,1436.028396639891058834341794,1437.465071421663005656362119,1436.028396639891058834341794,1437.465071421663005656362119,0,5210802482774935445707.383721,0,5210.802482774935445707383721
103,72710,17053666031368174969,17053666031368174969,-77526237140436479138209,274974973929625878343860,1437.465071421663005656362119,1437.465071421663005656362119,1438.903183524892807370184307,1437.465071421663005656362119,1438.903183524892807370184307,0,5213731755448034173169.814593,0,5213.731755448034173169814593
104,72720,251718035562249982,251718035562249982,-77525985422400916888227,274975225647661440593842,1438.903183524892807370184307,1438.903183524892807370184307,1440.342734387548888995497177,1438.903183524892807370184307,1440.342734387548888995497177,0,5216343917900692096511.617728,0,5216.343917900692096511617728
105,72730,-11722949261355649511815,11749641900871653099775,-89248934683756566400042,263252276386305791082027,1440.342734387548888995497177,1440.342734387548888995497177,1441.783725449038291235386907,1440.342734387548888995497177,1441.783725449038291235386907,0,4996454324587903926142.252384,0,4996.454324587903926142252384
106,72740,-18719475069607555752,33912362790541240128,-89267654158826173955794,263233556911236183526275,1441.783725449038291235386907,1441.783725449038291235386907,1443.226158150208109739570155,1441.783725449038291235386907,1443.226158150208109739570155,0,4998597583381635207373.476326,0,4998.597583381635207373476326
