,tick,liquidity_net,liquidity_gross,liquidity_shape,liquidity,price,virtual_ratio,virtual_ratio_upper,ratio,ratio_upper,token0_underlying_virtual,token1_underlying_virtual,token0_underlying,token1_underlying
0,31320,117694542505185,117694542505185,117694542505185,279178340698626449407,22.91618456375259584659221992,22.91618456375259584659221992,23.05408807291245169853481031,22.91618456375259584659221992,23.05408807291245169853481031,0,4015170485105574757.681117363,0,4.015170485105574757681117363
1,31380,0,0,117694542505185,279178340698626449407,23.05408807291245169853481031,23.05408807291245169853481031,23.19282144874516909478283214,23.05408807291245169853481031,23.19282144874516909478283214,0,4027233478865103159.691199452,0,4.027233478865103159691199452
2,31440,0,0,117694542505185,279178340698626449407,23.19282144874516909478283214,23.19282144874516909478283214,23.33238968516786386436512264,23.19282144874516909478283214,23.33238968516786386436512264,0,4039332714128941831.351598220,0,4.03933271412894183135159822
3,31500,0,0,117694542505185,279178340698626449407,23.33238968516786386436512264,23.33238968516786386436512264,23.47279780614971799987244045,23.33238968516786386436512264,23.47279780614971799987244045,0,4051468299779401487.099948701,0,4.051468299779401487099948701
4,31560,0,0,117694542505185,279178340698626449407,23.47279780614971799987244045,23.47279780614971799987244045,23.61405086589282500585872296,23.47279780614971799987244045,23.61405086589282500585872296,0,4063640345025913853.929533284,0,4.063640345025913853929533284
5,31620,0,0,117694542505185,279178340698626449407,23.61405086589282500585872296,23.61405086589282500585872296,23.75615394901412352649277442,23.61405086589282500585872296,23.75615394901412352649277442,0,4075848959406014458.732366315,0,4.075848959406014458732366315
6,31680,0,0,117694542505185,279178340698626449407,23.75615394901412352649277442,23.75615394901412352649277442,23.89911217072842580143572389,23.75615394901412352649277442,23.89911217072842580143572389,0,4088094252786328368.283415272,0,4.088094252786328368283415272
7,31740,0,0,117694542505185,279178340698626449407,23.89911217072842580143572389,23.89911217072842580143572389,24.04293067703254753832958588,23.89911217072842580143572389,24.04293067703254753832958588,0,4100376335363558890.736757565,0,4.100376335363558890736757565
8,31800,0,0,117694542505185,279178340698626449407,24.04293067703254753832958588,24.04293067703254753832958588,24.18761464489054582992940859,24.04293067703254753832958588,24.18761464489054582992940859,0,4112695317665479247.531092574,0,4.112695317665479247531092574
9,31860,0,0,117694542505185,279178340698626449407,24.18761464489054582992940859,24.18761464489054582992940859,24.33316928242007178379723264,24.18761464489054582992940859,24.33316928242007178379723264,0,4125051310551927224.628762869,0,4.125051310551927224628762869
10,31920,0,0,117694542505185,279178340698626449407,24.33316928242007178379723264,24.33316928242007178379723264,24.47959982907984457260184364,24.33316928242007178379723264,24.47959982907984457260184364,0,4137444425215802812.039281346,0,4.137444425215802812039281346
11,31980,0,0,117694542505185,279178340698626449407,24.47959982907984457260184364,24.47959982907984457260184364,24.62691155585825365343552769,24.47959982907984457260184364,24.62691155585825365343552769,0,4149874773184068840.605200870,0,4.14987477318406884060520087
12,32040,0,0,117694542505185,279178340698626449407,24.62691155585825365343552769,24.62691155585825365343552769,24.77510976546309594516918443,24.62691155585825365343552769,24.77510976546309594516918443,0,4162342466318754625.055185290,0,4.16234246631875462505518529
13,32100,0,0,117694542505185,279178340698626449407,24.77510976546309594516918443,24.77510976546309594516918443,24.92419979251245479372167883,24.77510976546309594516918443,24.92419979251245479372167883,0,4174847616817962622.356157332,0,4.174847616817962622356157332
14,32160,0,0,117694542505185,279178340698626449407,24.92419979251245479372167883,24.92419979251245479372167883,25.07418700372672759621969090,24.92419979251245479372167883,25.07418700372672759621969090,0,4187390337216878114.423566257,0,4.187390337216878114423566257
